GI;ID;Gene.Symbol;BH.Q;ADJ.P;PER;LAG;AMP;ZT0_zsocred_iBAQ;ZT3_zscore_iBAQ;ZT6_zsocred_iBAQ;ZT9_zscore_iBAQ;ZT12_zsocred_iBAQ;ZT15_zscore_iBAQ;ZT18_zsocred_iBAQ;ZT21_zscore_iBAQ;ZT24_zsocred_iBAQ;ZT27_zscore_iBAQ;ZT30_zsocred_iBAQ;ZT33_zscore_iBAQ;ZT36_zsocred_iBAQ;ZT39_zscore_iBAQ;ZT42_zsocred_iBAQ;ZT45_zscore_iBAQ
gi60687506;GeneID:11676;Aldoc;1;1;25.8;5.4;0.814019598;1.748456704;-0.051732193;-0.195059396;1.001961661;0.331589245;-1.067732288;-1.091400911;-0.676082822;0.342867459;-0.583633244;-0.117221066;-0.794999533;-0.210525475;0.109905526;2.21643905;-0.962832717
gi85701951;GeneID:380959;Alg10B;1;1;25.8;18.3;1.071734264;-1.46129526;-0.20197085;-0.822779589;-0.517683571;0.092277343;0.252966812;1.698419029;0.960066088;-0.930876396;1.933266902;0.534878242;-0.648238046;-0.333649094;0.713324432;-0.270567401;-0.998138638
gi34147157;GeneID:207958;Alg11;1;0.866497296;19.8;2.4;0.726574088;-0.357586835;0.489824029;-0.778803536;0.094642027;-0.778803536;-0.285485943;2.22631022;-0.610096427;0.248727394;1.903426757;-0.978048886;-0.978048886;-0.978048886;0.351699353;0.553594402;-0.123301246
gi283436186;GeneID:67574;Alg13;1;1;19.8;18.3;2;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi13195608;GeneID:66789;Alg14;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391
gi172072657;GeneID:56737;Alg2;1;1;22.8;8.4;0.816692667;-1.848474388;1.6597731;0.427364647;-0.302492168;0.142444162;-0.540106007;0.491189168;-0.029698514;-1.653058879;0.770254133;0.912763738;0.001002145;1.355263671;-0.371117626;-0.088461082;-0.9266461
gi255003748;GeneID:208624;Alg3;1;0.685139985;22.8;13.8;0.76727353;-0.903712857;-0.120903621;-0.566531944;-0.903712857;0.823081132;1.619626326;0.955866676;-0.903712857;-0.775197575;-0.114476815;-0.177710933;-0.775197575;1.91862323;1.132839281;-0.433682038;-0.775197575
gi21728372;GeneID:66248;Alg5;1;1;25.8;18.3;0.890206104;-1.613833932;-0.554704033;0.448056116;-0.800967281;1.010148742;-0.119835471;0.152063035;1.479072824;-1.170885458;0.863702781;-0.464715642;-0.943198807;0.641499875;0.024110266;-0.661562806;1.711049792
gi188528712;GeneID:381903;Alg8;1;1;19.8;6.9;0.845282129;0.739325415;-0.495224309;2.232020438;-0.495224309;-0.495224309;-0.495224309;-0.495224309;-0.495224309;1.874117581;-0.534364582;1.332069913;-0.534364582;-0.534364582;-0.534364582;-0.534364582;-0.534364582
gi110625726;GeneID:69113;Alkbh3;1;1;25.8;5.4;0.617822222;0.943316962;0.012741125;0.41661377;0.922948345;0.312263287;-0.48914415;-2.178139427;0.059400088;0.844840717;1.257369434;-0.404373759;-0.666309469;0.286552033;0.729777811;-1.8564647;-0.191392067
gi31044423;GeneID:268420;Alkbh5;1;1;22.8;8.4;0.738992612;-1.106479686;0.178345676;-1.106479686;0.18574385;1.229077253;-1.106479686;0.502469209;1.223803071;-0.866747698;1.561336943;-0.866747698;0.193188776;1.019986078;-0.866747698;-0.866747698;0.692478995
gi38569508;GeneID:233065;Alkbh6;1;1;22.8;5.4;0.017169817;2.100318063;-0.515985971;-0.515985971;0.995597761;-0.515985971;-0.515985971;-0.515985971;-0.515985971;1.915099851;-0.53217383;-0.53217383;1.277943131;-0.53217383;-0.53217383;-0.53217383;-0.53217383
"gi21313470;gi312283663;";"GeneID:66400;GeneID:66400;";Alkbh7;1;1;25.8;21.3;0.685152042;-0.811442529;-0.811442529;0.782138581;-0.811442529;-0.811442529;0.052892823;0.555032864;1.855705849;-0.521039277;-0.521039277;2.055273156;-0.521039277;-0.521039277;1.070962504;-0.521039277;-0.521039277
gi153791438;GeneID:236266;Alms1;0.800875825;0.034846367;25.8;12.9;0.796433;-0.74033796;-0.74033796;-0.74033796;-0.74033796;1.967123581;0.968287884;0.005698442;0.020241935;-0.757146679;-0.757146679;-0.757146679;-0.757146679;0.817887371;1.723100878;-0.445411586;0.933010052
gi31542127;GeneID:11684;Alox12;1;1;22.8;0;0.109521864;2.454328217;-0.403113345;-0.403113345;-0.403113345;-0.403113345;-0.403113345;-0.035648145;-0.403113345;2.295356919;-0.480556998;-0.480556998;-0.480556998;-0.480556998;-0.480556998;0.58798507;-0.480556998
gi237757295;GeneID:74018;Als2;1;1;25.8;0;0.655096464;-0.828088129;0.712284908;0.087894846;-0.80579758;-0.437284611;-0.062453385;-0.759063839;2.092507789;-0.128585601;2.053319292;-0.076202775;-0.739350447;-0.411948214;0.755213391;-1.184508708;-0.267936938
gi225690624;GeneID:235633;Als2Cl;1;1;19.8;13.8;0.637824521;-0.491979301;-0.091202892;-0.563033628;-0.543424343;0.434256885;-0.224820012;2.289730237;-0.809526946;0.810817196;-0.731723715;1.608262752;-1.020762715;0.901672419;0.021070978;-0.5685742;-1.020762715
gi6755763;GeneID:21681;Alyref;1;1;22.8;8.4;0.448414719;-0.721058663;-0.322895819;-0.833759076;2.206063275;-0.008825692;-0.686257216;-0.187894665;0.554627856;-1.036508731;0.847242396;-0.213225242;-0.510153331;1.719275881;0.427925251;-1.324743461;0.090187237
gi148238335;GeneID:56009;Alyref2;1;1;22.8;11.4;0.111587667;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.511362183;-0.511362183;0.932335257;-0.511362183;-0.511362183;2.135837839;-0.511362183;-0.511362183
gi46518506;GeneID:17117;Amacr;1;1;25.8;8.4;0.933724763;-1.35008675;-0.055583488;1.040186846;1.326694146;0.293171761;-0.450111623;-1.329522696;0.525251805;-0.594550881;1.587820543;-0.526423408;-1.11485955;1.130917186;0.535237343;0.001587425;-1.019728658
gi6680684;GeneID:11699;Ambp;1;0.536288358;22.8;11.4;0.437968483;-1.653938993;-0.118420152;0.173056325;-0.054003098;1.826623951;-0.445053979;-0.432484618;0.704220564;-1.064487892;1.082234401;0.17483762;-0.388771151;1.72268945;0.186843405;-1.004281617;-0.709064217
gi254675292;GeneID:71761;Amdhd1;1;1;25.8;18.3;0.777733472;-0.950445936;-0.39417935;-0.78895986;-0.518614078;1.326364344;-0.501836734;1.741054852;0.086616763;-0.499679091;0.287622708;0.572755111;-2.216864107;0.530577142;0.98266654;-0.072584044;0.415505742
gi31982133;GeneID:245847;Amdhd2;1;1;25.8;12.9;0.634275331;-1.796387986;0.787488331;-0.819140882;-0.155854348;1.483784033;0.408404685;0.251954414;-0.160248247;0.457403146;0.702153767;-0.890089334;-0.546018936;0.396492823;1.755399055;-1.261925802;-0.613414719
gi113205073;GeneID:23802;Amfr;0.800875825;0.034846367;22.8;5.4;0.708459651;-1.418449357;1.14118364;1.528843207;-0.154302869;0.599688556;-0.594091338;-0.507867792;-0.595004047;0.222469569;2.028574487;0.82078613;-0.416186189;-0.404894843;-0.938565471;-0.452703002;-0.859480681
gi23943793;GeneID:225339;Ammecr1L;1;0.536288358;19.8;6.9;0.315977176;-0.562893431;-0.116034223;-0.27292367;0.281408488;-0.562893431;-0.562893431;-0.562893431;2.359123128;-0.757751039;1.530190925;0.164743376;-0.181108015;-0.757751039;-0.757751039;-0.757751039;1.517177871
gi28077083;GeneID:93835;Amn;1;1;19.8;18.3;2;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi114431240;GeneID:229665;Ampd1;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi21311925;GeneID:109674;Ampd2;1;1;22.8;8.4;0.600981849;-0.611289632;0.601454247;-0.908435915;0.035218628;1.779663102;-1.004421204;0.846435298;-0.738624523;0.039235496;2.021033905;-0.193059438;-1.049104862;0.699424106;-0.720684169;-0.872726649;0.075881612
gi62000670;GeneID:434437;Amt;1;1;25.8;18.3;1.055665131;-0.996829188;-0.541917532;0.502196921;-1.077665273;-0.977345056;1.275213946;1.092783597;0.723562585;-1.101544962;1.234522243;1.164469459;-1.538799556;0.19967324;0.452207412;0.118798451;-0.529326288
gi160358821;GeneID:11722;Amy1;1;0.685139985;22.8;13.8;0.640350105;-1.182605477;1.884190252;-1.089623756;-0.191521869;0.661018412;0.210362393;0.243662674;-0.53548263;-1.295460336;0.22188398;-0.565679368;0.121293151;1.840967415;0.845646204;-0.858819314;-0.309831732
gi236468330;GeneID:100043688;Amy2A2;1;1;25.8;6.9;0.311037911;-0.553228522;2.181336059;-0.429737268;-0.608857953;0.787140248;-0.602159778;-0.608857953;-0.165634834;2.456289322;-0.443209052;-0.165829039;-0.401006547;-0.184832859;-0.474249781;-0.474249781;-0.312912263
gi228008323;GeneID:17222;Anapc1;1;1;25.8;8.4;0.920017259;-0.671394789;0.802109012;-0.671394789;0.629706097;1.925158837;-0.671394789;-0.671394789;-0.671394789;-0.639325716;0.645746191;-0.639325716;0.473623096;2.077259292;-0.639325716;-0.639325716;-0.639325716
gi260763928;GeneID:99152;Anapc2;0.898267811;0.049815442;25.8;2.4;0.681756712;0.64657942;1.281775454;-0.03513399;0.462722561;0.254852197;-1.500953449;-1.500953449;0.391111257;0.198006959;1.227219455;0.090523458;0.821221535;0.425938838;-1.504942795;-1.504942795;0.246975346
gi23956182;GeneID:52206;Anapc4;1;1;22.8;0;0.003657438;-0.525841312;2.004010721;-0.525841312;-0.525841312;-0.525841312;-0.525841312;1.151037149;-0.525841312;-0.528427511;1.199054129;-0.528427511;-0.528427511;-0.528427511;-0.528427511;1.97151094;-0.528427511
gi239835771;GeneID:11727;Ang;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi312222726;GeneID:52477;Angel2;1;1;25.8;0;0.823019651;-0.768861152;-0.292385793;1.116613724;-0.768861152;-0.768861152;-0.768861152;0.505484884;1.745731791;-0.534059553;2.31053847;-0.534059553;-0.534059553;-0.534059553;-0.534059553;-0.112182479;0.471941773
gi33469117;GeneID:30924;Angptl3;1;0.318262216;22.8;2.4;0.797149815;0.680147633;2.170716904;-0.299010171;-0.610635344;-1.034714485;-0.211122613;-0.403007696;-0.292374227;1.014007253;1.259459336;-0.334341112;-1.47314903;0.364696312;-0.239044363;-1.228134352;0.636505958
gi21699062;GeneID:70726;Angptl6;1;1;0;0;0;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi160707915;GeneID:11733;Ank1;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734
"gi116256491;gi22129789;";"GeneID:11735;GeneID:11735;";Ank3;1;1;25.8;24.3;0.767235612;-1.579609385;1.099469723;-0.203331841;-0.380321587;-0.201846185;-0.861240973;1.244719577;0.882160671;-1.026433261;1.075679534;-0.156642027;-1.392700841;0.748627974;-0.836419908;1.184110156;0.403778375
gi85702366;GeneID:11736;Ankfy1;1;1;22.8;8.4;0.502973681;-1.204209438;0.572241547;-0.110251466;-0.515812619;0.924537177;-0.153353985;-1.161460637;1.648309421;-0.711359687;1.214568746;0.682142321;-1.223096271;1.0195791;0.704454894;-1.066666155;-0.619622948
gi158749543;GeneID:108857;Ankhd1;1;1;25.8;24.3;0.935697733;1.203962577;1.545289028;-0.948976304;-1.315923032;0.241060689;-0.608341662;0.159757507;-0.276828803;-0.15003024;0.482575689;-0.824228196;-0.824228196;0.491176556;-0.629797956;-0.631073871;2.085606216
gi40789239;GeneID:71782;Ankle2;1;1;25.8;24.3;0.83146534;-0.517355869;0.616441325;-0.69128964;-0.947832642;-0.069516687;-0.756060881;0.287947276;2.077667118;-0.840262214;1.751357838;-0.318219951;-1.455441415;0.060700523;0.910105687;-0.345064018;0.23682355
gi269308251;GeneID:217473;Ankmy2;0.219846447;0.001037623;25.8;0;0.45520017;1.709333079;0.399639968;0.032158312;0.036772615;-0.522686035;-1.867844133;0.362666947;-0.150040753;1.708699162;0.799707621;0.402052937;0.226271187;-0.960321269;-1.275017505;-0.820715804;-0.08067633
gi117956383;GeneID:268445;Ankrd13B;1;1;19.8;8.4;2;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi40549395;GeneID:81702;Ankrd17;1;0.685139985;22.8;8.4;0.155477554;-0.467403217;-0.467403217;-0.222972838;2.416036413;-0.467403217;0.143952512;-0.467403217;-0.467403217;-0.687281682;-0.687281682;1.694458253;0.517538025;-0.687281682;1.224412133;-0.687281682;-0.687281682
gi9910130;GeneID:56642;Ankrd2;1;0.866497296;0;0;0;-0.421160765;-0.421160765;0.092378833;2.434585758;-0.421160765;-0.421160765;-0.421160765;-0.421160765;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi46849724;GeneID:245886;Ankrd27;1;1;0;0;0;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi66841376;GeneID:105522;Ankrd28;1;1;19.8;12.3;0.45990128;-0.384813122;-0.12203112;-1.150658129;1.656873926;1.428696724;-0.650412554;-0.41329107;-0.364364656;-0.025674444;0.4318188;-0.461606954;-0.289109797;2.267321848;-0.504288454;-0.469296257;-0.949164742
gi125628652;GeneID:76389;Ankrd36;1;0.318262216;22.8;6.9;0.003896123;-0.359355776;-0.359355776;2.474620626;-0.318485971;-0.359355776;-0.359355776;-0.359355776;-0.359355776;-0.356600801;-0.356600801;2.474804334;-0.33519953;-0.356600801;-0.356600801;-0.356600801;-0.356600801
gi125656167;GeneID:71452;Ankrd40;1;0.241092538;25.8;2.4;0.287517274;2.334929014;0.4153264;-0.217715713;-0.554183343;-0.315806329;-0.554183343;-0.554183343;-0.554183343;2.336543476;0.279450442;-0.225242425;-0.594038034;-0.014599359;-0.594038034;-0.594038034;-0.594038034
gi304376297;GeneID:329154;Ankrd44;1;1;19.8;18.3;0.227955233;-0.453823565;-0.186751704;-0.453823565;-0.453823565;-0.039366902;-0.403384062;-0.453823565;2.444796931;-0.776200947;1.534636483;-0.776200947;-0.776200947;0.753400678;-0.408247809;-0.776200947;1.225014436
gi29789417;GeneID:68839;Ankrd46;1;1;19.8;3.9;0.588700092;-0.666990805;0.478994263;-0.666990805;-0.666990805;0.944281754;-0.666990805;-0.666990805;1.911678005;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi27370168;GeneID:237615;Ankrd52;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391
gi316659414;GeneID:70065;Ankrd60;1;1;0;0;0;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391
gi75991698;GeneID:74251;Ankrd9;1;1;19.8;18.3;2;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi31088892;GeneID:224650;Anks1;1;1;19.8;3.9;0.687407938;0.107452562;2.379827404;-0.569566161;-0.569566161;-0.15651402;-0.052501303;-0.569566161;-0.569566161;0.919640326;1.555794863;-0.871364255;-0.871364255;0.810452653;0.199569176;-0.871364255;-0.871364255
gi110556649;GeneID:52231;Ankzf1;1;1;25.8;18.3;0.643811851;-0.805495333;1.089771658;-0.730959919;-0.8426679;0.510941024;0.142259826;-0.99256212;1.628712762;-0.347533161;0.417408509;-0.533745305;-0.797813309;-0.245231079;-0.021359684;-0.745034189;2.273308217
gi40254290;GeneID:105722;Ano6;1;1;19.8;3.9;0.042609374;-0.294564937;-0.373219836;-0.373219836;-0.312961082;-0.373219836;-0.373219836;-0.373219836;2.4736252;2.450621292;-0.430924797;-0.430924797;-0.253277268;-0.430924797;-0.430924797;-0.430924797;-0.042720037
gi40254600;GeneID:11737;Anp32A;1;1;19.8;9.9;0.664139284;-0.720001359;-0.828881861;-0.103853091;2.309624634;0.089792364;-0.50079823;-0.406058574;0.160176117;-1.277584451;1.850703214;0.708456734;-0.751919913;-0.140782403;0.511557461;-0.143227784;-0.757202857
gi18700032;GeneID:67628;Anp32B;0.618977929;0.016250453;25.8;8.4;1.040432096;0.55049912;0.824343769;0.022969846;1.030851444;0.862641575;-1.402340682;-0.465201115;-1.423763956;-0.988660928;0.704638408;0.889486714;0.640515902;1.293462808;-0.724196357;-0.417970011;-1.397276536
gi359279956;GeneID:66471;Anp32E;1;0.318262216;25.8;3.9;0.057712982;-1.806015416;0.915332881;0.690406188;0.099222828;0.67095408;-1.154852517;-0.186596068;0.771548025;-0.273334661;0.127943109;2.00543708;0.852250118;-1.015201262;-0.88625408;-0.494861988;-0.315978316
gi225637487;GeneID:16790;Anpep;1;1;19.8;3.9;0.520869716;-0.585495018;0.606040233;-0.948548233;-0.149040425;1.43405713;-0.971223716;-0.736813489;1.351023518;0.200211094;1.191342779;-0.935307814;-1.656955836;0.658702296;0.678602491;-0.781247502;0.644652492
gi32189436;GeneID:69538;Antxr1;1;1;19.8;0;2.22045E-16;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi50355939;GeneID:71914;Antxr2;1;1;19.8;18.3;2;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5;-3.5
gi124517663;GeneID:16952;Anxa1;1;0.241092538;25.8;2.4;0.086682462;-0.730080699;2.036341595;-0.315190237;-0.379759737;0.515356479;-0.792363384;-0.917958614;0.583654596;1.496200614;0.283459937;-0.226748345;1.36834208;-0.4371358;-0.490902184;-0.585067719;-1.408148583
gi160707921;GeneID:11744;Anxa11;1;1;25.8;18.3;1.314903398;-0.694376876;-0.612799375;-0.943827114;-0.876337294;1.076149752;-0.442770896;1.345656916;1.148304888;0.877521003;1.959905408;0.076668498;-0.861179767;-0.747731557;0.149590667;-0.755271938;-0.699502312
gi23956196;GeneID:69787;Anxa13;1;1;22.8;16.8;0.321066631;-0.486655961;-0.486655961;-0.486655961;-0.486655961;2.271134762;-0.486655961;-0.486655961;0.648801006;-0.713684353;-0.713684353;-0.713684353;-0.713684353;1.320483787;-0.713684353;0.821493187;1.42644479
gi6996913;GeneID:12306;Anxa2;1;0.241092538;25.8;2.4;0.028121303;-0.236498246;2.037340904;-0.967874392;0.228576272;0.327047223;-1.033717958;-0.709312008;0.354438205;1.39979941;0.68751889;0.068459135;1.244931255;-0.913720487;-0.927303774;-0.55372971;-1.005954719
gi160707925;GeneID:11745;Anxa3;0.337058833;0.00283368;25.8;5.4;0.777933981;-0.333149177;1.060102852;1.104046857;0.316603868;0.600417647;-0.265105616;-1.924399193;-0.558517238;0.152633263;0.103227075;1.561753211;0.58502666;-0.409070326;0.413890107;-1.892258361;-0.515201628
gi161016799;GeneID:11746;Anxa4;1;0.536288358;25.8;12.9;0.576241718;-1.935539553;0.50334222;-0.114274002;0.599046142;0.730724266;-0.79336547;1.196016063;-0.185949666;-1.353425511;-0.433372468;0.068464048;-1.233576994;0.09487036;1.628185229;0.474788991;0.754066345
gi6753060;GeneID:11747;Anxa5;1;1;25.8;8.4;0.715942336;-2.102938723;1.041961204;0.106499891;0.241923347;1.111543489;-0.403473671;0.111252447;-0.106767984;-0.328230242;1.632676802;0.798771033;-1.352228248;0.645283405;-0.233916904;-0.027358627;-1.134997218
"gi158966670;gi31981302;";"GeneID:11749;GeneID:11749;";Anxa6;1;1;22.8;6.9;0.536458895;-1.155329239;0.832364669;-1.844086354;0.108482666;0.915046454;-0.000460996;0.387191662;0.756791138;0.868461887;0.24604075;1.13380559;0.394462816;-1.165414857;0.56651798;-1.720606053;-0.323268112
gi160707958;GeneID:11750;Anxa7;1;1;19.8;8.4;0.734115402;-0.010087638;-1.165272351;-0.463636637;1.292088204;0.767437914;-1.521392138;0.198264132;0.902598514;1.643356382;1.126839171;0.232298718;-0.48319618;-0.94856341;-0.463607703;-1.265814261;0.158687284
gi6753066;GeneID:11754;Aoc3;1;0.070160199;25.8;24.3;0.896465655;1.957330312;0.788835571;-0.699923321;-0.699923321;-0.514343166;-0.699923321;-0.699923321;0.567870566;2.471569717;-0.280524068;-0.385615961;-0.385615961;-0.385615961;-0.385615961;-0.385615961;-0.262965842
gi110347467;GeneID:11761;Aox1;1;1;19.8;6.9;0.782007075;-0.81559298;0.805053011;0.02063863;0.552521197;-0.312587476;1.788139684;-1.085286382;-0.952885682;0.591418658;1.671216544;-0.077376148;-0.536517782;-0.480415565;0.915330856;-1.444307355;-0.639349207
gi114205420;GeneID:71724;Aox3;1;1;25.8;11.4;0.84728967;-1.227528399;-0.835115355;1.985704065;-0.568619807;0.492602916;0.4784461;-0.113413033;-0.212076487;0.841028069;0.795442238;-1.273221838;-1.604492674;0.253849012;1.148830483;0.102546328;-0.263981618
gi56606023;GeneID:213043;Aox3L1;1;0.685139985;19.8;15.3;0.536972317;0.198430845;-0.256073379;-0.763958223;-0.459807106;2.160326273;0.503320155;-0.356183188;-1.026055376;-0.737363719;-0.837508421;2.178593974;0.226854868;-0.352897612;-0.093759532;0.420459551;-0.804379108
gi88853578;GeneID:11764;Ap1B1;1;0.536288358;25.8;3.9;0.397168973;1.448850031;1.74382897;-0.430541718;-0.337690765;-0.442372424;-0.471019103;-0.730062459;-0.780992532;1.588221918;1.583466767;-0.547712498;-0.577834455;-0.300185009;-0.215000966;-0.883911997;-0.647043759
gi56744242;GeneID:11765;Ap1G1;1;1;25.8;18.3;0.672002216;-1.381875648;-0.552688009;-0.210715865;-0.065759822;0.641475501;-0.728634918;0.38983273;1.908366031;-0.286686326;1.306546508;0.163007995;-0.77693803;1.399465984;0.274517562;-0.601974283;-1.477939409
gi160707961;GeneID:11766;Ap1G2;1;1;0;0;0;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;-0.353553391;2.474873734;-0.353553391;-0.353553391
